ascl_id	credit	num_commas	num_semicolons	num_citations
1402.016	Magrini, Laura; Randich, Sofia; Friel, Eileen; Spina, Lorenzo; Jacobson, Heather; Cantat-Gaudin, Tristan; Donati, Paolo; Baglioni, Roberto; Maiorca, Enrico; Bragaglia, Angela; Sordo, Rosanna; Vallenari, Antonella	12	11	29
1402.017	Marti-Vidal, I.; Vlemmings, W. H. T.; Muller, S.; Casey, S.	4	3	73
1402.018	Kerzendorf, Wolfgang E.; Sim, Stuart A.	2	1	41
1402.019	Inoue, Akio K.; Shimizu, Ikkoh; Iwata, Ikuru	3	2	107
1402.020	Bucciantini, N.; Pili, A. G.; Del Zanna, L.	3	2	84
1402.021	Mancone, Conor L.; Gonzalez, Anthony H.; Moustakas, Leonidas A.; Price, Andrew	4	3	12
1402.022	Mesinger, Andrei; Furlanetto, Steven	2	1	245
1402.024	Kotulla, Ralf	1	0	13
1402.025	Labatie, Antoine; Starck, Jean-Luc; Lachièze-Rey, Marc	3	2	14
1402.026	Kilbinger, Martin; Bonnett, Christopher; Coupon, Jean	3	2	150
1402.027	Machado, D. P.; Leonard, A.; Starck, J.-L.; Abdalla, F. B.; Jouvel, S.	5	4	7
1402.028	Bull, Phil; Eriksen, Hans Kristian; Gjerløw, Eirik; Gorski, Krzysztof; Jewell, Jeff; Seljebotn, Dag Sverre; Wehus, Ingunn	7	6	12
1402.029	Meisner, Aaron M.; Finkbeiner, Douglas P.	2	1	38
1402.031	Dehnen, Walter	1	0	292
1402.033	Reinecke, Martin	1	0	21
1402.034	Childress, Michael; Vogt, Frédéric; Nielsen, Jon; Sharp, Rob	4	3	88
1402.035	Zhao, Gong-Bo	1	0	41
1403.001	Thompson, A. C.; Vernardos, G.; Fluke, C. J.; Barsdell, B. R.	4	3	31
1403.002	Buton, Clément; Copin, Yannick	2	1	63
1403.003	Carrasco Kind, Matias; Brunner, Robert	2	1	47
1403.005	Chan, Chi-kwan; Psaltis, Dimitrios; Ozel, Feryal	3	2	52
1403.006	Mezzacappa, Anthony; Hix, Raph; Messor, Bronson; Lentz, Eric; Chertkow, Merek Austin; Parete-Koon, Suzanne; Lingerfelt, Eric	7	6	63
1403.007	Chamel, Nicolas; Potekhin, Alexander	2	1	102
1403.008	Jenness, Tim; Lightfoot, John	2	1	125
1403.009	Ali, Babar; Bauer, Otto; Brauher, Jim; Buckley, Mark; Harwood, Andrew; Hur, Min; Khan, Iffat; Li, Jing; Lord, Steve; Lutz, Dieter; Mazzarella, Joe; Molinari, Sergio; Morris, Pat; Narron, Bob; Seidenschwang, Karla; Sidher, Sunil; Sturm, Eckhard; Swinyard, Bruce; Unger, Sarah; Verstraete, Laurent; Vivares, Florence; Wieprecht, Ecki	22	21	33
1403.010	Kipping, David	1	0	94
1403.011	Brewer, Brendon J.; Elliott, Tom M.	2	1	10
1403.012	Yang, Xiao-lin; Wang, Jian-cheng	2	1	5
1403.013	Larsen, Søren S.	1	0	278
1403.014	Magnelli, Benjamin	1	0	114
1403.015	L'Huillier, Benjamin	1	0	24
1403.016	Levit, Creon; Gazis, Paul R.; Way, Michael J.	3	2	7
1403.017	Cappellari, Michele	1	0	220
1403.018	Cappellari, Michele	1	0	231
1403.019	Krajnović, Davor	1	0	271
1403.020	Krajnović, Davor; Maciejewski, Witold	2	1	4
1403.021	Warren-Smith, Rodney F.; Draper, Peter W.; Taylor, Mark; Allan, Alasdair	4	3	1
1403.024	Draper, Peter W.; Gray, Norman; Berry, David S.; Taylor, Mark	4	3	25
1403.025	Wallace, Patrick T.	1	0	36
1403.026	IAU SOFA Center	0	0	3
1404.001	Cappellari, Michele	1	0	312
1404.002	Alexander, Tal	1	0	188
1404.004	SAS development team	0	0	177
1404.005	Li, Dylan	1	0	33
1404.006	Harries, Tim	1	0	164
1404.007	Leka, K.D.; Barnes, G.; Crouch, A.	3	2	38
1404.008	Swinbank, John	1	0	7
1404.009	Kelly, Brandon C.; Becker, Andrew	2	1	72
1404.010	VandenBerg, Don A.; Bergbusch, Peter A.; Dowler, Patrick D.	3	2	320
1404.012	Taruya, Atsushi	1	0	114
1404.013	Bellini, Andrea; Anderson, Jay; Bedin, L.R.	3	2	100
1404.014	Masters, Dan; Capak, Peter	2	1	33
1404.015	Deck, Katherine; Agol, Eric; Holman, Matt; Nesvorny, David	4	3	45
1404.016	Berry, David S.; Warren-Smith, Rodney F.	2	1	7
1404.017	Cushing, Michael; Vacca, Bill; Rayner, John	3	2	694
1405.003	Covey, Kevin R.; West, Andrew A.; Bochanski, John J.; Hawley, Suzanne L.	4	3	311
1405.004	Rojo, Patricio; Harrington, Joseph	2	1	8
1405.005	Thilker, David A.; Braun, Robert; Walterbos, René A. M.	3	2	61
1405.002	Gullikson, Kevin	1	0	22
1405.001	Clough, Shepard A.; Iacono, Michael J.; Moncet, Jean-Luc	3	2	1143
1405.006	Krist, John E.	1	0	28
1405.007	Gibson, Sarah E.; Kucera, Therese A.; Casini, Roberto; Dove, James; Forland, Blake; Judge, Philip; Rachmeler, Laurel	7	6	29
1405.008	Geckeler, Ralf D.; Schuh, Sonja; Dreizler, Stefan; Deetjen, Jochen; Gleissner, Thomas; Risse, Patrick; Rauch, Thomas; Göhler, Eckart; Hügelmeyer, Simon; Husser, Tim-Oliver; Israel, Holger; Benlloch-Garcia, Sara; Pottschmidt, Katja; Wilms, Jörn	14	13	15
1405.009	Barth, Aaron J.; Schlegel, David; Finkbeiner, Doug; Colley, Wesley; Liu, Mike; Brauher, Jim; Cunningham, Nathaniel; Perrin, Marshall; Roe, Henry; Weaver, Hal	10	9	20
1405.010	Jenness, Tim; Privett, Grant; Matthews, Henry; Hohenkerk, Catherine; Barnard, Vicki; Tilanus, Remo; Watt, Graeme; Emerson, Jim	8	7	1
1405.011	Allan, Alasdair; Currie, Malcolm J.	2	1	33
1405.014	Berry, David S.; Gledhill, Tim M.	2	1	13
1405.015	Davenhall, A.C.	1	0	4
1406.001	Feigelson, E. D.; Nelson, P. I.; Isobe, T.; LaValley, M.	4	3	1414
1406.002	Marsh, Thomas R.	1	0	189
1406.006	Allan, Alasdair	1	0	2
1406.010	Richmond, Michael W.	1	0	137
1407.001	Konstantopoulos, Iraklis S.	1	0	5
1406.013	Daly, Phil N.; Beard, Steven M; Lightfoot, John, L.; Bridger, Alan	5	3	16
1406.020	Penny, Alan J.	1	0	114
1407.003	Meyerdierks, Horst	1	0	1
1406.003	Huege, Tim	1	0	94
1407.009	Lenz, Patrick; Breger, Michel	2	1	1051
1406.018	Stutzki, J.	1	0	433
1407.008	Foreman-Mackey, Daniel	1	0	128
1407.010	Judge, Philip G.; Casini, Roberto	2	1	12
1407.011	Bolton, Adam S.; Burles, Scott	2	1	16
1407.012	Rosales-Ortega, F. F.	1	0	12
1411.010	Vasiliev, Eugene	1	0	25
1408.002	Infrared Space Observatory (ISO) Development Team	0	0	5
1408.003	Gabriel, Carlos; Acosta, Jose; Heinrichsen, Ingolf; Skaley, Detlef; Tai, Wai Ming; Morris, Huw; Merluzzi, Paola	7	6	141
1407.013	VStar Team	0	0	8
1406.009	Krumholz, Mark R.; Forbes, John C.	2	1	2
1407.004	Dawson, William A.	1	0	47
1407.005	Ofek, Eran O.	1	0	52
1407.014	Sutter, P. M.; Lavaux, Guilhem; Hamaus, Nico; Pisani, Alice; Wandelt, Benjamin D.; Warren, Michael S.; Villaescusa-Navarro, Francisco; Zivick, Paul; Mao, Qingqing; Thompson, Benjamin B.	10	9	247
1407.015	Pitkin, M.; Williams, D.; Fletcher, L.; Grant, S. D. T.	4	3	7
1407.016	Beaumont, Christopher; Goodman, Alyssa; Williams, Jonathan; Kendrew, Sarah; Simpson, Robert	5	4	13
1407.019	Graves, Genevieve J.	1	0	112
1407.018	VanderPlas, Jacob; Fouesneau, Morgan; Taylor, Julia	3	2	39
1407.020	Zemp, Marcel	1	0	31
1408.011	Hiemer, Andreas; Kelvin, Lee S.	2	1	3
1408.001	Erwin, Peter	1	0	90
1408.005	Penev, Kaloyan	1	0	23
1408.006	Intema, Huib T.	1	0	22
1408.007	Noll, S.; Kausch, W.; Kimeswenger, S.; Barden, M.; Jones, A. M.; Modigliani, A.; Szyszka, C.; Taylor, J.	8	7	32
1408.008	Yurin, Denis; Springel, Volker	2	1	34
1408.012	Findeisen, Krzysztof	1	0	15
1411.025	Feeney, Stephen M.; Peiris, Hiranya V.; Verde, Licia	3	2	23
1411.026	Feeney, Stephen M.; Marinucci, Domenico; McEwen, Jason D.; Peiris, Hiranya V.; Wandelt, Benjamin D.; Cammarota, Valentina	6	5	2
1501.009	McEwen, Jason	1	0	30
1408.013	Dias Pinto Vitenti, Sandro; Penna-Lima, Mariana	2	1	14
1408.014	Hales, C. A.; Middelberg, E.	2	1	18
1408.009	Pillay, Ruven	1	0	8
1408.010	Bertin, Emmanuel; Marmo, Chiara; Pillay, Ruven	3	2	7
1408.018	de Souza, Rafael S.; Elliott, Jonathan; Krone-Martins, Alberto; Ishida, Emille E. O.; Hilbe, Joseph; Cameron, Ewan	6	5	16
1408.020	Steiner, Andrew W.	1	0	8
1408.021	Daniel, Scott F.; Connolly, Andrew J.; Schneider, Jeff	3	2	3
1408.022	Brescia, Massimo; Cavuoti, Stefano	2	1	25
1408.023	Offringa, A. R.; McKinley, B.; Hurley-Walker, N.; Briggs, F. H.; Wayth, R. B.; Kaplan, D. L.; Bell, M. E.; Feng, L.; Neben, A. R.; Hughes, J. D.; Rhee, J.; Murphy, T.; Bhat, N. D. R.; Bernardi, G.; Bowman, J. D.; Cappallo, R. J.; Corey, B. E.; Deshpande, A. A.; Emrich, D.; Ewall-Wice, A.; Gaensler, B. M.; Goeke, R.; Greenhill, L. J.; Hazelton, B. J.; Hindson, L.; Johnston-Hollitt, M.; Jacobs, D. C.; Kasper, J. C.; Kratzenberg, E.; Lenc, E.; Lonsdale, C. J.; Lynch, M. J.; McWhirter, S. R.; Mitchell, D. A.; Morales, M. F.; Morgan, E.; Kudryavtseva, N.; Oberoi, D.; Ord, S. M.; Pindor, B.; Procopio, P.; Prabu, T.; Riding, J.; Roshi, D. A.; Shankar, N. Udaya; Srivani, K. S.; Subrahmanyan, R.; Tingay, S. J.; Waterson, M.; Webster, R. L.; Whitney, A. R.; Williams, A.; Williams, C. L.	53	52	155
1409.001	Vikhlinin, Alexey	1	0	111
1409.003	Yu, Yiqun; Koller, Josef	2	1	10
1409.002	Tsyganenko, Nikolai	1	0	658
1409.006	Blanco-Cuaresma, S.; Soubiran, C.; Heiter, U.; Jofré, P.	4	3	99
1411.027	Vasileiou, Vlasios	1	0	7
1501.008	Sanchez, David; Deil, Christoph	2	1	26
1409.008	Shamir, Lior; Manning, Saundra; Wallin, John	3	2	9
1711.014	Deil, Christoph; Donath, Axel; Owen, Ellis; Terrier, Regis; Bühler, Rolf; Armstrong, Thomas	6	5	6
1412.010	Lombardi, James; Sawyer Warren, Jessica	2	1	97
1409.009	Wakelam, V.	1	0	233
1409.012	Zuntz, Joe; Paterno, Marc; Jennings, Elise; Rudd, Douglas; Manzotti, Alessandro; Dodelson, Scott; Bridle, Sarah; Sehrish, Saba; Kowalkowski, James	9	8	104
1409.013	Zuntz, Joe; Kacprzak, Tomasz; Voigt, Lisa; Hirsch, Michael; Rowe, Barnaby; Bridle, Sarah	6	5	69
1410.001	Corsaro, Enrico; De Ridder, Joris	2	1	42
1410.002	Guidorzi, Cristiano	1	0	9
1410.003	Hopkins, Philip F.	1	0	284
1410.004	Kuin, Paul	1	0	36
1410.005	Yalinewich, Almog; Steinberg, Elad; Sari, Re'em	3	2	18
1411.001	Thompson, Robert	1	0	9
1411.003	Staley, Tim D.	1	0	2
1504.008	Curran, Peter A.	1	0	20
1411.011	Mateu, C.	1	0	16
1411.009	Li, Dan	1	0	4
1411.005	Akeret, Joel; Gamper, Lukas; Amara, Adam; Refregier, Alexandre	4	3	9
1411.006	Lee, Jung Lin	1	0	2
1411.007	Bovy, Jo	1	0	255
1411.008	Bovy, Jo	1	0	267
1503.006	de Souza, Rafael S.; Ciardi, Benedetta	2	1	5
1501.010	Jones, David O.; Scolnic, Daniel M.; Rodney, Steven A.	3	2	12
1411.013	Wesson, R.; Stock, D.; Scicluna, P.	3	2	32
1411.014	Druckmüller, Miloslav	1	0	16
1411.018	GPI instrument collaboration	0	0	21
1411.019	Alexander, Paul; Waldram, Elizabeth; Titterington, David; Rees, Nick	4	3	4
1411.021	Rees, Nick; Alexander, Paul; Titterington, David; Warner, Peter	4	3	4
1411.023	Warren-Smith, Rodney F.; Berry, David S.; Jenness, Tim; Draper, Peter W.	4	3	20
1411.017	Kipping, David	1	0	27
1411.016	Kipping, David	1	0	12
1411.015	Béky, Bence	1	0	21
1504.009	Kruse, Ethan; Agol, Eric	2	1	29
1412.009	Altay, Gabriel; Theuns, Tom	2	1	16
1412.001	Serra, Paolo; Westmeier, Tobias; Giese, Nadine; Jurek, Russell; Flöer, Lars; Popping, Attila; Winkel, Benjamin; van der Hulst, Thijs; Meyer, Martin; Koribalski, Bärbel; Staveley-Smith, Lister; Courtois, Hélène	12	11	39
1412.007	Cui, Weiguang	1	0	52
1412.011	TraP contributors	0	0	36
1412.006	Murray, Steven	1	0	148
1412.004	Kaasalainen, Mikko; Ďurech, Josef; Sidorin, Vojtěch	3	2	122
1412.003	Deeg, Hans J.	1	0	12
1412.002	Walkowicz, Lucianne; Thomas, Michael; Finkestein, Adam	3	2	30
1412.013	Armengaud, Eric; Sigl, Günter; Beau, Tristan; Miniati, Francesco	4	3	44
1412.014	Reimer, A.; Engel, Ralph; Rachen, J. P.; Protheroe, R. J.; Stanev, Todor	5	4	268
1501.007	Carpintero, Daniel; Darriba, Luciano; Maffione, Nicolás	3	2	13
1501.006	Bates, S. D.; Lorimer, D. R.; Rane, A.; Swiggum, J.	4	3	36
1501.001	Amara, Adam; Quanz, Sascha P.; Akeret, Joel	3	2	130
1501.002	Rossi, Luca J.	1	0	12
1504.010	Wainwright, Carroll L.	1	0	143
1501.005	Mosenkov, A. V.; Savchenko, Sergey	2	1	7
1606.002	Jenness, T.; Berry, D. S.	2	1	5
1502.022	Bizyaev, Dmitry; Shetrone, Matthew	2	1	72
1501.004	Zonca, Andrea	1	0	0
1501.003	Zonca, Andrea	1	0	1
1501.011	Weaver, Benjamin A.; Blanton, Michael R.; Brinkmann, Jon; Brownstein, Joel R.; Stauffer, Fritz	5	4	4
1501.012	Kenworthy, Matthew A.; Mamajek, Eric E.	2	1	50
1504.006	Staley, Tim D.	1	0	6
1504.005	Staley, Tim D.; Anderson, Gemma E.	2	1	11
1502.017	Staley, Tim D.; Anderson, Gemma E.	2	1	12
1501.013	Smette, A.; Kausch, W; Sana, H; Noll, S.; Horst, H.; Kimeswenger, S.; Barden, M; Szyszka, C.; Jones, A. M.; Gallene, A.; Vinther, J.; Ballester, P.; Kerber, F.	13	12	249
1501.014	Bouché, N.; Carfantan, H.; Schroetter, I.; Michel-Dansac, L.; Contini, T.	5	4	38
1501.015	Brewer, Brendon J.	1	0	14
1501.016	Diemer, Benedikt	1	0	177
1502.014	Huppenkothen, Daniela; Brewer, Brendon J.; Hogg, David W.; Murray, Iain; Frean, Marcus	5	4	5
1502.018	Frutos-Alfaro, Francisco	1	0	2
1502.001	Pereira, Tiago M. D.; Uitenbroek, Han	2	1	255
1502.004	Viikinkoski, Matti; Kaasalainen, Mikko; Durech, Josef	3	2	21
1502.005	Bretz, Hans-Peter; Erdmann, Martin; Schiffer, Peter; Walz, David; Winchen, Tobias	5	4	13
1502.002	Granvik, Mikael; Virtanen, Jenni; Oszkiewicz, Dagmara; Muinonen, Karri	4	3	34
1502.006	Perkins, Simon; Marais, Patrick; Zwart, Jonathan; Natarajan, Iniyan; Tasse, Cyril; Smirnov, Oleg	6	5	8
1502.009	Pearce, Dave; Walter, Anton; Lupton, W. F.; Warren-Smith, Rodney F.; Lawden, Mike; McIlwrath, Brian; Peden, J. C. M.; Jenness, Tim; Draper, Peter W.	9	8	24
1502.008	Dzifcáková, Elena; Dudík, Jaroslav; Kotrc, Pavel; Fárník, Frantisek; Zemanová, Alena	5	4	32
1502.010	Renaud, Florent	1	0	84
1502.011	Handley, W. J.; Hobson, M. P.; Lasenby, A. N.	3	2	70
1502.013	Altay, Gabriel	1	0	1
1711.019	Louden, Tom; Kreidberg, Laura	2	1	9
1502.019	Carboni-Méndez, Rodrigo; Frutos-Alfaro, Francisco	2	1	0
1502.015	Lin, Chieh-An; Kilbinger, Martin	2	1	37
1502.021	Bachetti, Matteo	1	0	17
1503.001	Barentsen, Geert	1	0	3
1506.009	Cranmer, Steven R.	1	0	37
1505.007	Czekala, Ian; Andrews, Sean M.; Mandel, Kaisey S.; Hogg, David W.; Green, Gregory M.	5	4	36
1502.023	Waters, Christopher Z.; Hollek, Julie K.	2	1	13
1509.006	Benítez Llambay, Pablo; Masset, Frédéric	2	1	62
1505.004	Montalto, M; Boué, G.; Oshagh, M.; Boisse, I.; Bruno, G; Santos, N.C.	6	5	10
1503.002	Mulder, Wim	1	0	0
1503.003	Kang, Wonseok; Lee, Sang-Gak	2	1	18
1503.010	Morton, Timothy D.	1	0	76
1503.004	Grimm, Simon L.; Heng, Kevin	2	1	35
1503.011	Morton, Timothy D.	1	0	258
1509.007	Tassev, Svetlin; Eisenstein, Daniel J.; Wandelt, Benjamin D.; Zaldarriaga, Matias	4	3	146
1504.021	Dumusque, Xavier; Boisse, I.; Santos, N. C.	3	2	106
1505.005	EXOEarths Research Team	0	0	27
1504.020	Mortier, A.; Faria, J. P.; Correia, C. M.; Santerne, A.; Santos, N. C.	5	4	36
1603.004	Million, Chase C.; Fleming, Scott W.; Shiao, Bernie; Loyd, Parke	4	3	14
1504.019	Figueira, Pedro; Humberto, Jorge; Faria, João	3	2	47
1504.018	Selig, Marco; Ensslin, Torsten A.	2	1	22
1504.001	Krone-Martins, Alberto; Moitinho, Andre	2	1	23
1504.002	Reda, Ibrahim; Andreas, Afshin	2	1	110
1504.017	Frutos Alfaro, Francisco; Grave, Frank; Müller, Thomas; Adis, Daria	4	3	3
1504.011	Konstantopoulos, I.S.; Green, A.W.; Cortese, L.; Foster, C.; Scott, N.	5	4	1
1504.015	Harrison, Christopher M.; Meiksin, Avery; Stock, David	3	2	7
1505.002	Perren, Gabriel	1	0	27
1510.007	Craig, M. W.; Crawford, S. M.; Deil, Christoph; Gomez, Carlos; Günther, Hans Moritz; Heidt, Nathan; Horton, Anthony; Karr, Jennifer; Nelson, Stefan; Ninan, Joe Phillip; Pattnaik, Punyaslok; Rol, Evert; Schoenell, William; Seifert, Michael; Singh, Sourav; Sipocz, Brigitta; Stotts, Connor; Streicher, Ole; Tollerud, Erik; Walker, Nathan; ccdproc contributors	20	20	15
1504.014	Akeret, Joel	1	0	26
1504.016	Wolfgang, Angie; Rogers, Leslie A.; Ford, Eric B.	3	2	116
1905.013	SPARK Development Team	0	0	44
1505.008	Dell'Omodarme, Matteo; Valle, Giada	2	1	25
1505.009	Dell'Omodarme, Matteo; Valle, Giada	2	1	1
1505.012	Argudo-Fernández, M.; Duarte Puertas, S.; Verley, S.; Sabater, J.; Ruiz, J. E.	5	4	6
1506.010	Howarth, Ian D.	1	0	22
1506.008	Ngolè Mboula, F. M.; Starck, J.-L.; Ronayette, S.; Okumura, K.; Amiaux, J.	5	4	9
1505.014	Kuegler, Dennis; Gianniotis, Nikolaos; Polsterer, Kai	3	2	6
1505.013	Ishida, Emille E. O.; Vitenti, Sandro D. P.; Penna-Lima, Mariana; Trindade, Arlindo M.; Cisewski, Jessi; de Souza, Rafael M.; Cameron, Ewan; Busti, Vinicius C.	8	7	36
1505.016	Alonso, David	1	0	28
1505.017	Avila Perez, Santiago; Murray, Steven	2	1	27
1505.018	Ponthieu, Nicolas; Grain, Julien; Lagache, Guilaine	3	2	11
1505.019	Laidler, Victoria G.; Papovich, Casey; Grogin, Norman A.; Idzi, Rafal; Dickinson, Mark; Ferguson, Henry C.; Hilbert, Bryan; Clubb, Kelsey; Ravindranath, Swara	9	8	136
1601.020	Hovest, Wolfgang; Knoche, Jörg; Hell, Reinhard; Doerl, Uwe; Riller, Thomas; Matthai, Frank; Ensslin, Torsten; Rachen, Jörg; Robbers, Georg; Adorf, Hans-Martin; Reinecke, Martin; Bartelmann, Matthias	12	11	1
1505.032	Reinecke, M.; Dolag, K.; Hell, R.; Bartelmann, M.; Ensslin, T. A.	5	4	53
1505.028	Junklewitz, H.; Bell, M. A.; Ensslin, T.	3	2	42
1506.007	Kuchar, P.; Ensslin, T. A.	2	1	59
1507.013	Pires, Sandrine; Mathur, Savita; García, Rafael A.; Ballot, Jérôme; Stello, Dennis; Sato, Kumiko	6	5	39
1506.002	Gluscevic, Vera; McDermott, Samuel D.	2	1	134
1505.020	Iglesias-Marzoa, Ramón; López-Morales, Mercedes; Jesús Arévalo Morales, María	3	2	27
1505.021	Dauser, Thomas	1	0	343
1509.004	Valkenburg, Wessel; Hu, Bin	2	1	14
1505.023	Burns, Christopher R.; Stritzinger, Maximilian; Phillips, M. M.; Kattner, ShiAnne; Persson, S. E.; Madore, Barry F.; Freedman, Wendy L.; Boldt, Luis; Campillay, Abdo; Contreras, Carlos; Folatelli, Gaston; Gonzalez, Sergio; Krzeminski, Wojtek; Morrell, Nidia; Salgado, Francisco; Suntzeff, Nicholas B.	16	15	196
1505.027	Olamaie, Malak	1	0	2230
1505.024	Parviainen, Hannu	1	0	35
1505.025	Bianco, Federica B.; Modjaz, Maryam; Oh, Seung Man; Fierroz, David; Liu, Yuqian; Kewley, Lisa; Graur, Or	7	6	23
1505.026	Tessore, Nicolas; Bellagamba, Fabio; Metcalf, R. Benton	3	2	14
1505.029	Price, D. C.; Barsdell, B. R.; Greenhill, L. J.	3	2	6
1505.030	Gallenne, A.; Mérand, A.; Kervella, P.; Monnier, J. D.; Schaefer, G. H.; Baron, F.; Breitfelder, J.; Le Bouquin, J. B.; Roettenbacher, R. M.; Gieren, W.; Pietrzynski, G.; McAlister, H.; ten Brummelaar, T.; Sturmann, J.; Sturmann, L.; Turner, N.; Ridgway, S.; Kraus, S.	18	17	34
1505.031	Blecic, Jasmina; Harrington, Joseph; Bowman, M. Oliver	3	2	21
1505.033	Morozova, V.; Ott, C. D.; Piro, A. L.	3	2	68
1505.034	Brown, Edward F.	1	0	8
1506.006	Bell, M. R; Ensslin, T. A.	2	1	19
1506.001	Wang, Jason J.; Ruffio, Jean-Baptise; De Rosa, Robert J.; Aguilar, Jonathan; Wolff, Schuyler G.; Pueyo, Laurent	6	5	27
1506.005	Fonnesbeck, Chris; Patil, Anand; Huard, David; Salvatier, John	4	3	21
1711.013	Whitney, Barbara A.; Wood, Kenneth; Bjorkman, J. E.; Cohen, Martin; Wolff, Michael J.	5	4	75
1507.019	VO-India team	0	0	2
1506.004	VanderPlas, Jacob T.; Ivezic, Zeljko	2	1	70
1507.007	Barklem, P. S.; Anstee, S. D.; O'Mara, B. J.	3	2	626
1506.003	Marcos-Arenal, P.; Zima, W.; De Ridder, J.; Aerts, C.; Huygen, R.; Samadi, R.; Green, J.; Piotto, G.; Salmon, S.; Catala, C.; Rauer, H.	11	10	9
1507.012	Bailey, Jeremy; Shortridge, Keith; Farrell, Tony	3	2	11
1507.006	Moolekamp, Fred	1	0	4
1806.023	Owen, J. Michael	1	0	13
1507.001	Di Teodoro, E. M.; Fraternali, F.	2	1	77
1507.002	Fellhauer, M.; Kroupa, P.; Baumgardt, H.; Bien, R.; Boily, C. M.; Spurzem, R.; Wassmer, N.	7	6	89
1507.004	Howlett, Cullan; Manera, Marc; Percival, Will J.	3	2	50
1507.005	Tsang, David; Galley, Chad R.; Stein, Leo C.; Turner, Alec	4	3	8
1507.011	Kamphuis, P.; Józsa, G. I. G.; Oh, S-. H.; Spekkens, K.; Urbancic, N.; Serra, P.; Koribalski, B. S.; Dettmar, R.-J.	8	7	23
1711.017	Nun, Isadora; Protopapas, Pavlos; Sim, Brandon; Zhu, Ming; Dave, Rahul; Castro, Nicolas; Pichara, Karim	7	6	23
1507.016	Lust, Nate B.; Britt, Daniel; Harrington, Joseph; Nymeyer, Sarah; Stevenson, Kevin B.; Ross, Emily L.; Bowman, William; Fraine, Jonathan	8	7	7
1507.010	Maret, Sébastien; Bergin, Edwin A.	2	1	3
1507.014	Men'shchikov, Alexander	1	0	92
1507.015	Sellentin, Elena	1	0	27
1507.018	Zingale, Michael	1	0	0
1508.007	Jarvis, Mike	1	0	127
1508.006	Coe, Dan	1	0	323
1508.001	Mead, Alexander	1	0	166
1508.005	Coe, Dan; Benitez, Narciso	2	1	324
1509.009	Universidad Complutense de Madrid Astrophysics Research Group	0	0	0
1508.002	Socas-Navarro, H.	1	0	73
1508.004	Taylor, Rhys P. W.	1	0	18
1601.019	Sullivan, Scott; Cooray, Asantha; Holz, Daniel E.	3	2	45
1508.010	Evans, K. Franklin	1	0	256
1511.015	Foreman-Mackey, Daniel	1	0	135
1509.010	Tewes, Malte	1	0	114
1509.002	Nice, D; Demorest, P.; Stairs, I.; Manchester, R.; Taylor, J.; Peters, W.; Weisberg, J.; Irwin, A.; Wex, N.; Huang, Y.	10	9	821
1511.009	Collett, Thomas E.; Marshall, Philip J.; Mason, Charlotte	3	2	56
1511.014	Marshall, Phil; Sandford, Cato; More, Anupreeta; Buddelmeijerr, Hugo	4	3	42
1511.008	Neves, Vasco	1	0	51
1510.001	Hoffman, John; Tarczon, Michael; Draine, Bruce T.	3	2	13
1602.012	Connolly, Samuel D.	1	0	11
1602.014	Van Eylen, Vincent; Nowak, Grzegorz; Albrecht, Simon; Palle, Enric; Ribas, Ignasi; Bruntt, Hans; Perger, Manuel; Gandolfi, Davide; Hirano, Teriyuki; Sanchis-Ojeda, Roberto; Kiilerich, Amanda; Arranz, Jorge P.; Badenas, Mariona; Dai, Fei; Deeg, Hans J.; Guenther, Eike W.; Montanes-Rodriguez, Pilar; Narita, Norio; Rogers, Leslie A.; Bejar, Victor J. S.; Shrotriya, Tushar S.; Winn, Joshua N.; Sebastian, Daniel	23	22	15
1510.002	Kreidberg, Laura	1	0	183
1510.003	Parviainen, Hannu	1	0	444
1510.004	Devor, Jonathan	1	0	93
1510.005	Cole, Shaun; Lacey, Cedric G.; Baugh, Carlton M.; Frenk, Carlos S.	4	3	1439
1511.012	Kendrew, Sarah	1	0	65
1511.007	Gill, Stuart P. D.; Knebe, Alexander	2	1	291
1511.011	Carrasco Kind, Matias; Brunner, R. J.	2	1	11
1510.006	Davenhall, A. C.; Hartley, Ken F.; Penny, Alan J.; Kelly, B. D.; King, Dave J.; Lupton, W. F.; Tudhope, D.; Pike, C. D.; Cooke, J. A.; Pence, W. D.; Wallace, Patrick T.; Brownrigg, D. R. K.; Baines, Dave W. T.; Warren-Smith, Rodney F.; McNally, B. V.; Bell, L. L.; Jones, T. A.; Terrett, Dave L.; Pearce, D. J.; Carey, J. V.; Currie, Malcolm J.; Benn, Chris; Beard, S. M.; Giddings, Jack R.; Balona, Luis A.; Harrison, B.; Wood, Roger; Sparkes, Bill; Allan, Peter M.; Berry, David S.; Shirt, J. V.	31	30	5
1512.003	Warren-Smith, Rodney F.; Berry, David S.	2	1	1
1512.004	Berry, David S.; Warren-Smith, Rodney F.	2	1	2
1511.005	Crawford, Steven M.	1	0	3
1511.003	McGlynn, Thomas A.; McDonald, Laura M.; Scollick, Keith A.	3	2	32
1511.002	Wallin, John F.; Holincheck, Anthony; Harvey, Allen	3	2	2
